systematic_name	goid
YGR289C	GO:0009311
YGR292W	GO:0016020
YGR292W	GO:0005886
YGR292W	GO:0016787
YGR292W	GO:0016798
YGR292W	GO:0005975
YGR292W	GO:0009311
YGR294W	GO:0005575
YGR294W	GO:0003674
YGR294W	GO:0008150
YGR295C	GO:0005737
YGR295C	GO:0016020
YGR295C	GO:0005773
YGR295C	GO:0003674
YGR295C	GO:0008150
YGR296W	GO:0005634
YGR296W	GO:0004386
YGR296W	GO:0016787
YGR296W	GO:0006310
YGR296W	GO:0032200
YHL001W	GO:0005737
YHL001W	GO:0022625
YHL001W	GO:0022626
YHL001W	GO:0015934
YHL001W	GO:0030684
YHL001W	GO:0030687
YHL001W	GO:0030529
YHL001W	GO:0005840
YHL001W	GO:0003723
YHL001W	GO:0003735
YHL001W	GO:0005198
YHL001W	GO:0002181
YHL002W	GO:0033565
YHL002W	GO:0005737
YHL002W	GO:0012505
YHL002W	GO:0032182
YHL002W	GO:0016197
YHL002W	GO:0006605
YHL003C	GO:0061576
YHL003C	GO:0005737
YHL003C	GO:0012505
YHL003C	GO:0005783
YHL003C	GO:0016020
YHL003C	GO:0016740
YHL003C	GO:0006629
YHL004W	GO:0005737
YHL004W	GO:0005761
YHL004W	GO:0005763
YHL004W	GO:0005739
YHL004W	GO:0030529
YHL004W	GO:0005840
YHL004W	GO:0003723
YHL004W	GO:0003735
YHL004W	GO:0005198
YHL004W	GO:0032543
YHL004W	GO:0007005
YHL006C	GO:0097196
YHL006C	GO:0005730
YHL006C	GO:0005634
YHL006C	GO:0003674
YHL006C	GO:0006310
YHL006C	GO:0006281
YHL006C	GO:0006974
YHL007C	GO:0005737
YHL007C	GO:0016020
YHL007C	GO:0005634
YHL007C	GO:0005886
YHL007C	GO:0030427
YHL007C	GO:0003723
YHL007C	GO:0016301
YHL007C	GO:0003729
YHL007C	GO:0004871
YHL007C	GO:0016740
YHL007C	GO:0007114
YHL007C	GO:0000746
YHL007C	GO:0000910
YHL007C	GO:0001403
YHL007C	GO:0006869
YHL007C	GO:0000278
YHL007C	GO:0070925
YHL007C	GO:0048285
YHL007C	GO:0048308
YHL007C	GO:0006468
YHL007C	GO:0007124
YHL007C	GO:0051726
YHL007C	GO:0033043
YHL007C	GO:0031399
YHL007C	GO:0042221
YHL007C	GO:0009408
YHL007C	GO:0006970
YHL007C	GO:0023052
YHL007C	GO:0055085
YHL007C	GO:0007033
YHL009C	GO:0005634
YHL009C	GO:0003677
YHL009C	GO:0001071
YHL009C	GO:0006366
YHL010C	GO:0005575
YHL010C	GO:0032182
YHL010C	GO:0042221
YHL011C	GO:0005737
YHL011C	GO:0016740
YHL011C	GO:0071554
YHL013C	GO:0005737
YHL013C	GO:0030529
YHL013C	GO:0005840
YHL013C	GO:0003674
YHL013C	GO:0008150
YHL014C	GO:0005737
YHL014C	GO:0005739
YHL014C	GO:0043167
YHL014C	GO:0008150
YHL015W	GO:0005737
YHL015W	GO:0022626
YHL015W	GO:0022627
YHL015W	GO:0030529
YHL015W	GO:0005840
YHL015W	GO:0003723
YHL015W	GO:0003729
YHL015W	GO:0003735
YHL015W	GO:0005198
YHL015W	GO:0002181
YHL015W	GO:0006364
YHL015W	GO:0042274
YHL016C	GO:0016020
YHL016C	GO:0005886
YHL016C	GO:0022857
YHL016C	GO:0006811
YHL019C	GO:0030121
YHL019C	GO:0005794
YHL019C	GO:0030125
YHL019C	GO:0005737
YHL019C	GO:0016023
YHL019C	GO:0012505
YHL019C	GO:0016020
YHL019C	GO:0030120
YHL019C	GO:0048193
YHL020C	GO:0005737
YHL020C	GO:0012505
YHL020C	GO:0005783
YHL020C	GO:0016020
YHL020C	GO:0005634
YHL020C	GO:0000988
YHL020C	GO:0006629
YHL020C	GO:0042221
YHL020C	GO:0023052
YHL020C	GO:0006366
YHL021C	GO:0005737
YHL021C	GO:0005739
YHL021C	GO:0003674
YHL021C	GO:0008150
YHL023C	GO:1990130
YHL023C	GO:0035859
YHL023C	GO:0005737
YHL023C	GO:0016020
YHL023C	GO:0005773
YHL023C	GO:0003674
YHL023C	GO:0051321
YHL023C	GO:0070925
YHL023C	GO:0048285
YHL023C	GO:0007124
YHL023C	GO:0033043
YHL023C	GO:0042594
YHL023C	GO:0023052
YHL023C	GO:0007033
YHL024W	GO:0005737
YHL024W	GO:0003723
YHL024W	GO:0006310
YHL024W	GO:0006260
YHL024W	GO:0051321
YHL024W	GO:0048285
YHL024W	GO:0043934
YHL025W	GO:0016514
YHL025W	GO:0005737
YHL025W	GO:0005634
YHL025W	GO:0016887
YHL025W	GO:0016787
YHL025W	GO:0006281
YHL025W	GO:0005975
YHL025W	GO:0006974
YHL025W	GO:0006325
YHL025W	GO:0009311
YHL025W	GO:0006366
YHL027W	GO:0005634
YHL027W	GO:0003677
YHL027W	GO:0001071
YHL027W	GO:0071554
YHL027W	GO:0000910
YHL027W	GO:0051321
YHL027W	GO:0048285
YHL027W	GO:0042221
YHL027W	GO:0043934
YHL027W	GO:0006366
YHL028W	GO:0005737
YHL028W	GO:0012505
YHL028W	GO:0005783
YHL028W	GO:0016020
YHL028W	GO:0008565
YHL028W	GO:0006605
YHL028W	GO:0009408
YHL030W	GO:0005737
YHL030W	GO:0005634
YHL030W	GO:0000502
YHL030W	GO:0005198
YHL030W	GO:0070271
YHL031C	GO:0005794
YHL031C	GO:0031201
YHL031C	GO:0005737
YHL031C	GO:0012505
YHL031C	GO:0016020
YHL031C	GO:0048193
YHL031C	GO:0061025
YHL031C	GO:0048284
YHL031C	GO:0016050
YHL032C	GO:0005737
YHL032C	GO:0005739
YHL032C	GO:0016301
YHL032C	GO:0016740
YHL032C	GO:0005975
YHL033C	GO:0005737
YHL033C	GO:0022625
YHL033C	GO:0022626
YHL033C	GO:0015934
YHL033C	GO:0030529
YHL033C	GO:0005840
YHL033C	GO:0003735
YHL033C	GO:0005198
YHL033C	GO:0002181
YHL033C	GO:0006364
YHL033C	GO:0042273
YHL034C	GO:0005737
YHL034C	GO:0000932
YHL034C	GO:0010494
YHL034C	GO:0005730
YHL034C	GO:0005634
YHL034C	GO:0030529
YHL034C	GO:0003723
YHL034C	GO:0003729
YHL034C	GO:0006417
YHL035C	GO:0005737
YHL035C	GO:0016020
YHL035C	GO:0005739
YHL035C	GO:0030529
YHL035C	GO:0005840
YHL035C	GO:0005773
YHL035C	GO:0016887
YHL035C	GO:0016787
YHL035C	GO:0022857
YHL035C	GO:0042221
YHL036W	GO:0016020
YHL036W	GO:0022857
YHL036W	GO:0006865
YHL036W	GO:0006811
YHL038C	GO:0005737
YHL038C	GO:0005739
YHL038C	GO:0003723
YHL038C	GO:0008380
YHL039W	GO:0005737
YHL039W	GO:0008168
YHL039W	GO:0016740
YHL039W	GO:0018193
YHL039W	GO:0008213
YHL040C	GO:0005737
YHL040C	GO:0016023
YHL040C	GO:0012505
YHL040C	GO:0016020
YHL040C	GO:0005634
YHL040C	GO:0005886
YHL040C	GO:0022857
YHL040C	GO:0006873
YHL043W	GO:0005575
YHL043W	GO:0003674
YHL043W	GO:0008150
YHL046C	GO:0005575
YHL046C	GO:0003674
YHL046C	GO:0008150
YHL047C	GO:0016020
YHL047C	GO:0005886
YHL047C	GO:0022857
YHL047C	GO:0006873
YHL047C	GO:0051186
YHL048W	GO:0012505
YHL048W	GO:0016020
YHL048W	GO:0005634
YHL048W	GO:0003674
YHL048W	GO:0008150
YHR001W	GO:0005938
YHR001W	GO:0005737
YHR001W	GO:0012505
YHR001W	GO:0005783
YHR001W	GO:0016020
YHR001W	GO:0008289
YHR001W	GO:0006897
YHR001W	GO:0016197
YHR001W	GO:0006887
YHR001W	GO:0006629
YHR001W	GO:0006869
YHR001W-A	GO:0005737
YHR001W-A	GO:0016020
YHR001W-A	GO:0005740
YHR001W-A	GO:0005750
YHR001W-A	GO:0005739
YHR001W-A	GO:0016491
YHR001W-A	GO:0022857
YHR001W-A	GO:0045333
YHR001W-A	GO:0006091
YHR001W-A	GO:0055086
YHR002W	GO:0005737
YHR002W	GO:0016020
YHR002W	GO:0005740
YHR002W	GO:0005739
YHR002W	GO:0022857
YHR002W	GO:0006811
YHR002W	GO:0015931
YHR003C	GO:0005737
YHR003C	GO:0016020
YHR003C	GO:0005740
YHR003C	GO:0005739
YHR003C	GO:0016829
YHR003C	GO:0009451
YHR003C	GO:0008033
YHR004C	GO:0071595
YHR004C	GO:0005737
YHR004C	GO:0012505
YHR004C	GO:0016020
YHR004C	GO:0005739
YHR004C	GO:0016787
YHR004C	GO:0016791
YHR004C	GO:0006629
YHR004C	GO:0006997
YHR005C	GO:0005737
YHR005C	GO:0012505
YHR005C	GO:0005834
YHR005C	GO:0016020
YHR005C	GO:0005886
YHR005C	GO:0003924
YHR005C	GO:0016787
YHR005C	GO:0000746
YHR005C	GO:0051169
YHR005C	GO:0055086
YHR005C	GO:0006997
YHR005C	GO:0048284
YHR005C	GO:0051049
YHR005C	GO:0042221
YHR005C	GO:0023052
YHR005C-A	GO:0005737
YHR005C-A	GO:0016020
YHR005C-A	GO:0005740
YHR005C-A	GO:0042719
YHR005C-A	GO:0005739
YHR005C-A	GO:0008565
YHR005C-A	GO:0051082
YHR005C-A	GO:0007005
YHR005C-A	GO:0006605
YHR005C-A	GO:0055085
YHR006W	GO:0005737
YHR006W	GO:0005634
YHR006W	GO:0003677
YHR006W	GO:0001071
YHR006W	GO:0006366
YHR007C	GO:0005737
YHR007C	GO:0012505
YHR007C	GO:0005783
YHR007C	GO:0016491
YHR007C	GO:0006629
YHR008C	GO:0005737
YHR008C	GO:0005739
YHR008C	GO:0016491
YHR008C	GO:0042221
YHR008C	GO:0006979
YHR009C	GO:0005737
YHR009C	GO:0012505
YHR009C	GO:0003674
YHR009C	GO:0016197
YHR010W	GO:0005737
YHR010W	GO:0022625
YHR010W	GO:0022626
YHR010W	GO:0015934
YHR010W	GO:0030529
YHR010W	GO:0005840
YHR010W	GO:0003735
YHR010W	GO:0005198
YHR010W	GO:0002181
YHR011W	GO:0005737
YHR011W	GO:0005739
YHR011W	GO:0016874
YHR011W	GO:0006520
YHR011W	GO:0001403
YHR011W	GO:0032543
YHR011W	GO:0007005
YHR011W	GO:0007124
YHR011W	GO:0006418
YHR012W	GO:0005737
YHR012W	GO:0012505
YHR012W	GO:0016020
YHR012W	GO:0030904
YHR012W	GO:0030906
YHR012W	GO:0008565
YHR012W	GO:0016197
YHR013C	GO:0031415
YHR013C	GO:0005737
YHR013C	GO:0022626
YHR013C	GO:0030529
YHR013C	GO:0005840
YHR013C	GO:0016740
YHR013C	GO:0006325
YHR013C	GO:0016570
YHR013C	GO:0018193
YHR013C	GO:0043543
YHR014W	GO:0005694
YHR014W	GO:0000775
YHR014W	GO:0000780
YHR014W	GO:0005856
YHR014W	GO:0072687
YHR014W	GO:0005634
YHR014W	GO:0005819
YHR014W	GO:0003674
YHR014W	GO:0007059
YHR014W	GO:0051321
YHR014W	GO:0048285
YHR014W	GO:0051726
YHR014W	GO:0033043
YHR015W	GO:0005575
YHR015W	GO:0003723
YHR015W	GO:0051169
YHR015W	GO:0015931
YHR016C	GO:0005938
YHR016C	GO:0005737
YHR016C	GO:0005856
YHR016C	GO:0008092
YHR016C	GO:0007010
YHR016C	GO:0006897
YHR017W	GO:0005737
YHR017W	GO:0016020
YHR017W	GO:0005740
YHR017W	GO:0005739
YHR017W	GO:0003674
YHR017W	GO:0008150
YHR018C	GO:0005737
YHR018C	GO:0016829
YHR018C	GO:0006520
YHR019C	GO:0005737
YHR019C	GO:0016874
YHR019C	GO:0006520
YHR019C	GO:0006418
YHR020W	GO:0005737
YHR020W	GO:0030529
YHR020W	GO:0005840
YHR020W	GO:0016874
YHR020W	GO:0006520
YHR020W	GO:0006418
YHR021C	GO:0005737
YHR021C	GO:0022626
YHR021C	GO:0022627
YHR021C	GO:0030529
YHR021C	GO:0005840
YHR021C	GO:0003735
YHR021C	GO:0005198
YHR021C	GO:0002181
YHR021C	GO:0070925
YHR021C	GO:0006364
YHR021C	GO:0042274
YHR021C	GO:0042255
YHR023W	GO:0005938
YHR023W	GO:0005933
YHR023W	GO:0005737
YHR023W	GO:0005856
YHR023W	GO:0016460
YHR023W	GO:0030427
YHR023W	GO:0016787
YHR023W	GO:0000910
YHR023W	GO:0007010
YHR024C	GO:0005737
YHR024C	GO:0017087
YHR024C	GO:0005739
YHR024C	GO:0016787
YHR024C	GO:0008233
YHR024C	GO:0007005
YHR024C	GO:0051604
YHR024C	GO:0006605
YHR025W	GO:0005575
YHR025W	GO:0016301
YHR025W	GO:0016740
YHR025W	GO:0006520
YHR026W	GO:0005737
YHR026W	GO:0016020
YHR026W	GO:0000220
YHR026W	GO:0005773
YHR026W	GO:0016887
YHR026W	GO:0016787
YHR026W	GO:0022857
YHR026W	GO:0006873
YHR027C	GO:0005737
YHR027C	GO:0012505
YHR027C	GO:0005783
YHR027C	GO:0005634
YHR027C	GO:0000502
YHR027C	GO:0005838
YHR027C	GO:0008540
YHR027C	GO:0034515
YHR027C	GO:0016787
YHR027C	GO:0008233
YHR027C	GO:0030674
YHR027C	GO:0051603
YHR028C	GO:0005737
YHR028C	GO:0016020
YHR028C	GO:0005773
YHR028C	GO:0016787
YHR028C	GO:0008233
YHR028C	GO:0051604
YHR029C	GO:0005575
YHR029C	GO:0003674
YHR029C	GO:0042221
YHR029C	GO:0023052
YHR030C	GO:0005933
YHR030C	GO:0005737
YHR030C	GO:0005634
YHR030C	GO:0030427
YHR030C	GO:0016301
YHR030C	GO:0004871
YHR030C	GO:0016740
YHR030C	GO:0071554
YHR030C	GO:0000910
YHR030C	GO:0006397
YHR030C	GO:0051169
YHR030C	GO:0007031
YHR030C	GO:0006468
YHR030C	GO:0006605
YHR030C	GO:0051049
YHR030C	GO:0042221
YHR030C	GO:0023052
YHR031C	GO:0005694
YHR031C	GO:0005634
YHR031C	GO:0016887
YHR031C	GO:0004386
YHR031C	GO:0016787
YHR031C	GO:0006260
YHR031C	GO:0007005
YHR031C	GO:0051052
YHR032W	GO:0016020
YHR032W	GO:0022857
YHR032W	GO:0006520
YHR032W	GO:0051186
YHR032W	GO:0055086
YHR032W	GO:0055085
YHR034C	GO:0097255
YHR034C	GO:0005737
YHR034C	GO:0005634
YHR034C	GO:0030529
YHR034C	GO:0005732
YHR034C	GO:0003674
YHR034C	GO:0006457
YHR034C	GO:0006364
YHR036W	GO:0005737
YHR036W	GO:0012505
YHR036W	GO:0005783
YHR036W	GO:0005634
YHR036W	GO:0003674
YHR036W	GO:0051169
YHR036W	GO:0015931
YHR036W	GO:0006997
YHR037W	GO:0005737
YHR037W	GO:0005739
YHR037W	GO:0016491
YHR037W	GO:0006520
YHR038W	GO:0005737
YHR038W	GO:0005739
YHR038W	GO:0003723
YHR038W	GO:0008135
YHR038W	GO:0032543
YHR038W	GO:0007005
YHR039C	GO:0005737
YHR039C	GO:0012505
YHR039C	GO:0005783
YHR039C	GO:0016020
YHR039C	GO:0003674
YHR039C	GO:0006310
YHR039C	GO:0051321
YHR039C	GO:0048285
YHR040W	GO:0005737
YHR040W	GO:0005634
YHR041C	GO:0016591
YHR041C	GO:0070847
YHR041C	GO:0005634
YHR041C	GO:0000988
YHR041C	GO:0006352
YHR041C	GO:0042221
YHR041C	GO:0006366
YHR042W	GO:0005737
YHR042W	GO:0016020
YHR042W	GO:0005740
YHR042W	GO:0005739
YHR042W	GO:0016491
YHR042W	GO:0006629
YHR043C	GO:0005737
YHR043C	GO:0005634
YHR043C	GO:0016787
YHR043C	GO:0016791
YHR043C	GO:0005975
YHR044C	GO:0005575
YHR044C	GO:0016787
YHR044C	GO:0016791
YHR044C	GO:0005975
YHR046C	GO:0005737
YHR046C	GO:0005634
YHR046C	GO:0016787
YHR046C	GO:0016791
YHR046C	GO:0005975
YHR047C	GO:0005737
YHR047C	GO:0005634
YHR047C	GO:0016787
YHR047C	GO:0008233
YHR047C	GO:0005975
YHR047C	GO:0006091
YHR049W	GO:0005737
YHR049W	GO:0005634
YHR049W	GO:0016787
YHR049W	GO:0008150
YHR050W	GO:0005737
YHR050W	GO:0016023
YHR050W	GO:0016020
YHR050W	GO:0005739
YHR050W	GO:0022857
YHR050W	GO:0006873
YHR050W	GO:0006811
YHR051W	GO:0005737
YHR051W	GO:0016020
YHR051W	GO:0005740
YHR051W	GO:0005751
YHR051W	GO:0005739
YHR051W	GO:0016491
YHR051W	GO:0022857
YHR051W	GO:0045333
YHR051W	GO:0006091
YHR051W	GO:0055086
YHR052W	GO:0005730
YHR052W	GO:0005634
YHR052W	GO:0030684
YHR052W	GO:0030687
YHR052W	GO:0000502
YHR052W	GO:0030529
YHR052W	GO:0030674
YHR052W	GO:0042273
YHR053C	GO:0005737
YHR053C	GO:0043167
YHR053C	GO:0016491
YHR053C	GO:0042221
YHR053C	GO:0006979
YHR055C	GO:0005737
YHR055C	GO:0043167
YHR055C	GO:0016491
YHR055C	GO:0042221
YHR055C	GO:0006979
YHR056C	GO:0016586
YHR056C	GO:0005634
YHR056C	GO:0016887
YHR056C	GO:0003677
YHR056C	GO:0016787
YHR056C	GO:0006281
YHR056C	GO:0006354
YHR056C	GO:0006974
YHR056C	GO:0006325
YHR056C	GO:0006366
YHR057C	GO:0005575
YHR057C	GO:0016853
YHR057C	GO:0008150
YHR058C	GO:0016591
YHR058C	GO:0070847
YHR058C	GO:0005634
YHR058C	GO:0000988
YHR058C	GO:0006352
YHR058C	GO:0006366
YHR059W	GO:0005737
YHR059W	GO:0005739
YHR059W	GO:0003674
YHR059W	GO:0008150
YHR060W	GO:0005737
YHR060W	GO:0012505
YHR060W	GO:0005783
YHR060W	GO:0016020
YHR060W	GO:0051082
YHR060W	GO:0006873
YHR060W	GO:0070271
YHR061C	GO:0005938
YHR061C	GO:0005933
YHR061C	GO:0005737
YHR061C	GO:0005856
YHR061C	GO:0005634
YHR061C	GO:0030427
YHR061C	GO:0019899
YHR061C	GO:0030234
YHR061C	GO:0007114
YHR061C	GO:0000910
YHR061C	GO:0000278
YHR061C	GO:0048285
YHR061C	GO:0051726
YHR061C	GO:0033043
YHR061C	GO:0023052
YHR062C	GO:0005737
YHR062C	GO:0005655
YHR062C	GO:0005730
YHR062C	GO:0005634
YHR062C	GO:0000172
YHR062C	GO:0030529
YHR062C	GO:0005732
YHR062C	GO:0003723
YHR062C	GO:0016787
YHR062C	GO:0004518
YHR062C	GO:0006397
YHR062C	GO:0006364
YHR062C	GO:0043144
YHR062C	GO:0008033
YHR063C	GO:0005737
YHR063C	GO:0016491
YHR063C	GO:0006520
YHR063C	GO:0051186
YHR063C	GO:0006766
YHR064C	GO:0005737
YHR064C	GO:0005844
YHR064C	GO:0030529
YHR064C	GO:0051082
YHR064C	GO:0002181
YHR064C	GO:0006364
YHR064C	GO:0006417
YHR064C	GO:0006414
YHR065C	GO:0005730
YHR065C	GO:0005634
YHR065C	GO:0016887
YHR065C	GO:0004386
YHR065C	GO:0016787
YHR065C	GO:0006364
YHR065C	GO:0042274
YHR066W	GO:0005730
YHR066W	GO:0005634
YHR066W	GO:0030684
YHR066W	GO:0030687
YHR066W	GO:0030529
YHR066W	GO:0003723
YHR066W	GO:0019843
YHR066W	GO:0000746
YHR066W	GO:0070925
YHR066W	GO:0006364
YHR066W	GO:0042273
YHR066W	GO:0042255
YHR067W	GO:0005737
YHR067W	GO:0005739
YHR067W	GO:0016829
YHR067W	GO:0006629
YHR067W	GO:0032787
YHR068W	GO:0005737
YHR068W	GO:0016740
YHR068W	GO:0018193
YHR069C	GO:0005737
YHR069C	GO:0000177
YHR069C	GO:0000178
YHR069C	GO:0000176
YHR069C	GO:0005634
YHR069C	GO:0003674
YHR069C	GO:0006401
YHR069C	GO:0006364
YHR069C	GO:0043144
YHR070W	GO:0005737
YHR070W	GO:0005739
YHR070W	GO:0005634
YHR070W	GO:0008168
YHR070W	GO:0016740
YHR070W	GO:0009451
YHR070W	GO:0008033
YHR072W	GO:0016853
YHR072W	GO:0006629
YHR073W	GO:0005938
YHR073W	GO:0005737
YHR073W	GO:0012505
YHR073W	GO:0005783
YHR073W	GO:0043167
YHR073W	GO:0008289
YHR073W	GO:0000746
YHR073W	GO:0006897
YHR073W	GO:0006887
YHR073W	GO:0001403
YHR073W	GO:0006869
YHR073W	GO:0006997
YHR073W	GO:0048284
YHR073W	GO:0007124
YHR074W	GO:0005737
YHR074W	GO:0005634
YHR074W	GO:0016787
YHR074W	GO:0016874
YHR074W	GO:0051186
YHR074W	GO:0055086
YHR075C	GO:0005737
YHR075C	GO:0005761
YHR075C	GO:0005763
YHR075C	GO:0005739
YHR075C	GO:0030529
YHR075C	GO:0005840
YHR075C	GO:0016787
YHR075C	GO:0003735
YHR075C	GO:0005198
YHR075C	GO:0032543
YHR075C	GO:0007005
YHR076W	GO:0005737
YHR076W	GO:0012505
YHR076W	GO:0005739
YHR076W	GO:0005634
YHR076W	GO:0016787
YHR076W	GO:0016791
YHR076W	GO:0006470
YHR077C	GO:0005737
YHR077C	GO:0005844
YHR077C	GO:0030529
YHR077C	GO:0003674
YHR077C	GO:0006310
YHR077C	GO:0006401
YHR079C	GO:0005737
YHR079C	GO:0012505
YHR079C	GO:0005783
YHR079C	GO:0016020
YHR079C	GO:0005634
YHR079C	GO:0016787
YHR079C	GO:0016301
YHR079C	GO:0004518
YHR079C	GO:0016740
YHR079C	GO:0051082
YHR079C	GO:0005975
YHR079C	GO:0071554
YHR079C	GO:0070271
YHR079C	GO:0006468
YHR079C	GO:0042221
YHR079C	GO:0023052
YHR080C	GO:0005737
YHR080C	GO:0005739
YHR080C	GO:0030529
YHR080C	GO:0005840
YHR080C	GO:0003674
YHR080C	GO:0008150
YHR081W	GO:0000178
YHR081W	GO:0000176
YHR081W	GO:0005634
YHR081W	GO:0003677
YHR081W	GO:0003723
YHR081W	GO:0030234
YHR081W	GO:0006401
YHR081W	GO:0006364
YHR081W	GO:0043144
YHR082C	GO:0005737
YHR082C	GO:0010494
YHR082C	GO:0005634
YHR082C	GO:0030529
YHR082C	GO:0003723
YHR082C	GO:0016301
YHR082C	GO:0003729
YHR082C	GO:0016740
YHR082C	GO:0006468
YHR082C	GO:0007124
YHR082C	GO:0042594
YHR082C	GO:0023052
YHR083W	GO:0005737
YHR083W	GO:0016020
YHR083W	GO:0005740
YHR083W	GO:0001401
YHR083W	GO:0005739
YHR083W	GO:0003674
YHR083W	GO:0007005
YHR083W	GO:0070271
YHR083W	GO:0006605
YHR083W	GO:0055085
YHR084W	GO:0005634
YHR084W	GO:0003677
YHR084W	GO:0001071
YHR084W	GO:0000746
YHR084W	GO:0001403
YHR084W	GO:0007124
YHR084W	GO:0042221
YHR084W	GO:0006366
YHR085W	GO:0097344
YHR085W	GO:0005737
YHR085W	GO:0005634
YHR085W	GO:0030684
YHR085W	GO:0030687
YHR085W	GO:0030529
YHR085W	GO:0003682
YHR085W	GO:0006260
YHR085W	GO:0070925
YHR085W	GO:0006364
YHR085W	GO:0051052
YHR085W	GO:0042273
YHR085W	GO:0042255
YHR086W	GO:0005685
YHR086W	GO:0071004
YHR086W	GO:0005684
YHR086W	GO:0000243
YHR086W	GO:0005737
YHR086W	GO:0005634
YHR086W	GO:0030529
YHR086W	GO:0030532
YHR086W	GO:0005681
YHR086W	GO:0003723
YHR086W	GO:0003729
YHR086W	GO:0008380
YHR086W	GO:0006397
YHR087W	GO:0005737
YHR087W	GO:0005634
YHR087W	GO:0003674
YHR088W	GO:0005730
YHR088W	GO:0005634
YHR088W	GO:0030684
YHR088W	GO:0030687
YHR088W	GO:0030529
YHR088W	GO:0003723
YHR088W	GO:0019843
YHR088W	GO:0051169
YHR088W	GO:0070925
YHR088W	GO:0006364
YHR088W	GO:0042273
YHR088W	GO:0000054
YHR088W	GO:0042255
YHR089C	GO:0031429
YHR089C	GO:0005730
YHR089C	GO:0005634
YHR089C	GO:0030529
YHR089C	GO:0005732
YHR089C	GO:0003723
YHR089C	GO:0009451
YHR089C	GO:0006364
YHR090C	GO:0035267
YHR090C	GO:0032777
YHR090C	GO:0005737
YHR090C	GO:0000123
YHR090C	GO:0005634
YHR090C	GO:0042393
YHR090C	GO:0016740
YHR090C	GO:0006281
YHR090C	GO:0006974
YHR090C	GO:0006325
YHR090C	GO:0016570
YHR090C	GO:0018193
YHR090C	GO:0043543
YHR091C	GO:0005737
YHR091C	GO:0005739
YHR091C	GO:0016874
YHR091C	GO:0006520
YHR091C	GO:0032543
YHR091C	GO:0007005
YHR091C	GO:0006418
YHR092C	GO:0016020
YHR092C	GO:0005886
YHR092C	GO:0022857
YHR092C	GO:0008643
YHR094C	GO:0016020
YHR094C	GO:0005886
YHR094C	GO:0022857
YHR094C	GO:0008643
YHR096C	GO:0016020
YHR096C	GO:0005886
YHR096C	GO:0022857
YHR096C	GO:0008643
YHR098C	GO:0030127
YHR098C	GO:0005737
YHR098C	GO:0016023
YHR098C	GO:0012505
YHR098C	GO:0016020
YHR098C	GO:0030427
YHR098C	GO:0030120
YHR098C	GO:0048193
YHR098C	GO:0070271
YHR098C	GO:0016050
YHR099W	GO:0070209
YHR099W	GO:0035267
YHR099W	GO:0000124
YHR099W	GO:0046695
YHR099W	GO:0005694
YHR099W	GO:0000123
YHR099W	GO:0005634
YHR099W	GO:0016740
YHR099W	GO:0006281
YHR099W	GO:0006974
YHR099W	GO:0006325
YHR099W	GO:0016570
YHR099W	GO:0018193
YHR099W	GO:0043543
YHR099W	GO:0006366
YHR100C	GO:0005737
YHR100C	GO:0005739
YHR100C	GO:0016787
YHR100C	GO:0016791
YHR100C	GO:0005975
YHR100C	GO:0006629
YHR101C	GO:0005737
YHR101C	GO:0012505
YHR101C	GO:0005783
YHR101C	GO:0016020
YHR101C	GO:0003674
YHR101C	GO:0071554
YHR102W	GO:0005933
YHR102W	GO:0005737
YHR102W	GO:0030427
YHR102W	GO:0016301
YHR102W	GO:0016740
YHR102W	GO:0007114
YHR102W	GO:0000902
YHR102W	GO:0071554
YHR103W	GO:0005737
YHR103W	GO:0003674
YHR103W	GO:0071554
YHR104W	GO:0005737
YHR104W	GO:0005634
YHR104W	GO:0003723
YHR104W	GO:0003729
YHR104W	GO:0016491
YHR104W	GO:0005975
YHR104W	GO:0042221
YHR104W	GO:0006970
YHR104W	GO:0006979
YHR105W	GO:0005737
YHR105W	GO:0012505
YHR105W	GO:0043167
YHR105W	GO:0008289
YHR105W	GO:0008150
YHR106W	GO:0005737
YHR106W	GO:0005739
YHR106W	GO:0016491
YHR106W	GO:0042221
YHR106W	GO:0006979
YHR107C	GO:0005938
YHR107C	GO:0005933
YHR107C	GO:0005737
YHR107C	GO:0005856
YHR107C	GO:0016020
YHR107C	GO:0031105
YHR107C	GO:0030427
YHR107C	GO:0003924
YHR107C	GO:0016787
YHR107C	GO:0043167
YHR107C	GO:0008289
YHR107C	GO:0005198
YHR107C	GO:0007010
YHR107C	GO:0070925
YHR107C	GO:0070271
YHR107C	GO:0006468
YHR107C	GO:0031399
YHR108W	GO:0005794
YHR108W	GO:0005737
YHR108W	GO:0012505
YHR108W	GO:0043167
YHR108W	GO:0008289
YHR108W	GO:0032182
YHR108W	GO:0048193
YHR108W	GO:0016197
YHR108W	GO:0006605
YHR108W	GO:0051603
YHR109W	GO:0005737
YHR109W	GO:0008168
YHR109W	GO:0016740
YHR109W	GO:0018193
YHR109W	GO:0008213
YHR110W	GO:0016020
YHR110W	GO:0003674
YHR111W	GO:0005737
YHR111W	GO:0016779
YHR111W	GO:0016740
YHR111W	GO:0009451
YHR111W	GO:0007114
YHR111W	GO:0001403
YHR111W	GO:0070647
YHR111W	GO:0007124
YHR111W	GO:0042221
YHR111W	GO:0006979
YHR111W	GO:0008033
YHR112C	GO:0005737
YHR112C	GO:0005634
YHR112C	GO:0016829
YHR113W	GO:0005737
